,MUNICIPIO,CLAVE_CT,RESPONSABLE,TURNO,NOMBRE_CT,DIRECTOR,NIVEL,MATRICULA,DOCENTE,GRUPOS,AULAS_EXISTENTES,AULAS_USO,INVERSION_TIEMPO_COMPLETO_2014,INVERSION_TIEMPO_COMPLETO_2015,INVERSION_AULAS_INTERACTIVAS_2015,INVERSION_AULAS_INTERACTIVAS_2014,INVERSION_AULAS_INTERACTIVAS_2013,INVERSION_AULAS_PROVISIONALES_2013,INVERSION_AULAS_PROVISIONALES_2014,INVERSION_AULAS_PROVISIONALES_2015,INVERSION_PEC_2013,INVERSION_PEC_2014,INVERSION_MOBILIARIO,INVERSION_EXCELENCIA_2014,INVERSION_PES_2013,INVERSION_PES_2014,INVERSION_CONIBA_2013,INVERSION_ESCUELA_DIGNA_2013,INVERSION_FONDEN_2013,INVERSION_PROGRAMA_SANA_2013,INVERSION_CONIBA_2014,INVERSION_ESCUELAS_DE_TIEMPO_COMPLETO_2014,INVERSION_ESCUELA_DIGNA_2014,INVERSION_FAEB_2014,INVERSION_FONDEN_2014,INVERSION_INFRAESTRUCTURA_EDUCATIVA_ESTATAL_2014_(RECURSO_2013),INVERSION_PROGRAMA_ESCUELAS_DE_EXCELENCIA_2014,INVERSION_PROGRAMA_SANA_2014,INVERSION_PROGRAMA_CONIBA_2015,INVERSION_ESCUELAS_DE_TIEMPO_COMPLETO_2015_(RECURSO_2014),INVERSION_PROGRAMA_ESCUELA_DIGNA_2015,INVERSION_FAEB_2015,INVERSION_FONDEN_2015,INVERSION_INFRAESTRUCTURA_EDUCATIVA_ESTATAL_2015_(RECURSO_2013),INVERSION_PROGRAMA_ESCUELAS_DE_EXCELENCIA_2015_(RECURSO_2014),INVERSION_PROGRAMA_SANA_2015,OTROS_PROGRAMAS,BENEFICIARIOS_ALIMENTOS_DIF_2014_digit,BENEFICIARIOS_ALIMENTOS_DIF_2014_alimento,AULAS_INTERACTIVAS_OBSERVACION_instalado,AULAS_INTERACTIVAS_OBSERVACION_en_proceso,AULAS_PROVISIONALES_OBSERVACION_aulas,AULAS_PROVISIONALES_OBSERVACION_sustituir_uso_educ,AULAS_PROVISIONALES_OBSERVACION_otro_uso,AULAS_PROVISIONALES_OBSERVACION_sust_2013,AULAS_PROVISIONALES_OBSERVACION_sust_2014,AULAS_PROVISIONALES_OBSERVACION_sust_2015,CONECTIVIDAD_mbs,OBSERVACION_PEC2013_processed,OBSERVACION_PEC2014_processed,OBSERVACION_MOBILIARIO_PIEZAS_processed,OBSERVACION_MOBILIARIO_ALUMNOS_processed,OBSERVACION_MOBILIARIO_MATRICULA_processed,NOM_TURNO,DOMICILIO,LOCALIDAD_INEGI,NOMBRE_LOCALIDAD,COLONIA,NOMBRE_COLONIA,MUNICIPIO_CLAVE_INEGI,NOMBRE_MUNICIPIO,SOSTENIMIENTO,PROGRAMA,DESERCIiN_INTRACURRICULAR,REPROBACIiN,REPROBACIiN__CON_REGULARIZADOS,EFICIENCIA_TERMINAL,HOMBRES_1!,MUJERES_1!,TOTAL_1!,HOMBRES_2!,MUJERES_2!,TOTAL_2!,HOMBRES_3!,MUJERES_3!,TOTAL_3!,HOMBRES_4!,MUJERES_4!,TOTAL_4!,HOMBRES_5!,MUJERES_5!,TOTAL_5!,HOMBRES_6!,MUJERES_6!,TOTAL_6!,HOMBRES_TOTAL,MUJERES_TOTAL,MATRICULA_TOTAL,DOCENTES,GRUPOS_genero,DOCENETE_EDUCACION_FISICA,DOCENTE_ACTIVIDADES_ARTISTICAS,DOCENTE_ACTIVIDADES_TECNONOLOGICAS,DOCENTE_DE_IDIOMAS,PERSONAL_DE_ADMINISTRATIVO_Y_SERVICIOS,DIRECTOR_CON_GRUPO,DIRECTOR_SIN_GRUPO,TOTAL_DE_PERSONAL,CLAVE_DE_LA_ESCUELA,ALUMNOS_PROGRAMADOS_PRUEBA,PORCENTAJE_DE_EVALUADOS_LENGUAJE_Y_COMUNICACIAN,PORCENTAJE_DE_EVALUADOS_MATEMATICAS,LA_PRUEBA_ES_REPRESENTATIVA_LEGUAJE_Y_COMUNICACIAN,LA_PRUEBA_ES_REPRESENTATIVA__MATEMATICAS,INFORMACION_POCO_CONFIABLE_LENGUAJE_Y_COMUNICACIAN,INFORMACION_POCO_CONFIABLE_MATEMATICAS,NIVEL_I_LENGUAJE_Y_COMUNICACIAN_(%),NIVEL_II_LENGUAJE_Y_COMUNICACIAN_(%),NIVEL_III_LENGUAJE_Y_COMUNICACIAN_(%),NIVEL_IV_LENGUAJE_Y_COMUNICACIAN_(%),NIVEL_PREDOMINANTE_LENGUAJE_Y_COMUNICACIAN,NIVEL_I_MATEMATICAS_(%),NIVEL_II_MATEMATICAS_(%),NIVEL_III_MATEMATICAS_(%),NIVEL_IV_MATEMATICAS_(%),NIVEL_PREDOMINANTE_MATEMATICAS
1244,TEPATITLAN DE MORELOS,14DPR1829D,R,MATUTINO,CONCEPCION_BECERRA_DE_CELIS,JUAN_PABLO_MACIAS_COMPARAN,PRIMARIA,28,2,6,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,FRIO,,,,,,,,,2.0,,,,,,MATUTINO,CONOCIDO,74,EL_CENTRO,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,3.85,0.0,,57.14,6,3,9,2,3,5,5,1,6,2,1,3,1,3,4,3,1,4,19,12,31,2,2,0,0,0,0,0,1,0,2,14DPR1829D,5,80.0,80.0,SI,SI,NO,NO,100.0,,,,I,75.0,,,25.0,I
1245,TEPATITLAN DE MORELOS,14DPR1836N,R,MATUTINO,LAZARO_CARDENAS_DEL_RIO,ALICIA_LOPEZ_LOPEZ,PRIMARIA,27,2,6,2,2,,172884.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,CALIENTE,,,,,,,,,,,,,,,MATUTINO,CONOCIDO,831,CALABAZAS,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,0.0,5.0,,25.0,5,3,8,5,0,5,0,3,3,4,1,5,1,3,4,1,1,2,16,11,27,2,2,0,0,0,0,0,1,0,2,14DPR1836N,1,100.0,100.0,SI,SI,NO,NO,100.0,,,,I,100.0,,,,I
1246,TEPATITLAN DE MORELOS,14DPR1852E,R,VESPERTINO,FRANCISCO_I_MADERO,ISABEL_ARELLANO_ARVIZO,PRIMARIA,36,2,6,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,FRIO,,,,,,,,,2.0,,,,,,VESPERTINO,CONOCIDO,710,PASO_DE_CARRETAS,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,17.14,6.9,,100.0,4,1,5,2,2,4,5,3,8,2,3,5,1,5,6,2,1,3,16,15,31,2,2,0,0,0,0,0,1,0,2,14DPR1852E,6,83.3,66.7,SI,SI,NO,NO,60.0,40.0,,,I,25.0,25.0,50.0,,III
1247,TEPATITLAN DE MORELOS,14DPR2000N,R,VESPERTINO,BENITO_JUAREZ,VICTOR_MANUEL_RAMIREZ_NUAAEZ,PRIMARIA,74,3,6,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,VESPERTINO,CONOCIDO,305,LOS_SAUCES,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,0.0,3.53,,80.0,7,9,16,9,5,14,6,10,16,9,6,15,7,8,15,5,5,10,43,43,86,3,3,0,0,0,0,0,1,0,3,14DPR2000N,8,100.0,100.0,SI,SI,NO,NO,50.0,37.5,12.5,,I,50.0,37.5,12.5,,I
1248,TEPATITLAN DE MORELOS,14DPR2006H,R,MATUTINO,JOSEFA_ORTIZ_DE_DOMINGUEZ,JOSE_LUIS_JIMENEZ_CASTAAAEDA,PRIMARIA,12,1,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,FRIO,,,,,,,,,,,,,,,MATUTINO,CONOCIDO,408,LOMAS_DE_PALOS_ALTOS,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,0.0,0.0,,100.0,1,0,1,0,2,2,1,2,3,1,0,1,1,1,2,0,2,2,4,7,11,1,1,0,0,0,0,0,1,0,1,14DPR2006H,3,100.0,100.0,SI,SI,NO,NO,100.0,,,,I,100.0,,,,I
1249,TEPATITLAN DE MORELOS,14DPR2011T,R,MATUTINO,FRANCISCO_I_MADERO,ISAIAS_VALENTIN_ROJAS,PRIMARIA,38,2,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,MATUTINO,CONOCIDO,100,LAS_CRUCES_DE_ARRIBA,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,5.41,0.0,,75.0,2,4,6,4,2,6,2,4,6,6,2,8,3,5,8,2,3,5,19,20,39,2,2,0,0,0,0,0,1,0,2,14DPR2011T,6,100.0,100.0,SI,SI,NO,NO,83.3,16.7,,,I,100.0,,,,I
1250,TEPATITLAN DE MORELOS,14DPR2012S,R,MATUTINO,FRANCISCO_I_MADERO,MARIA_RUBIO_SANTIAGO,PRIMARIA,36,2,6,2,2,,,,,,,,,40000.0,37300.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,FRIO,,,,,,,,,2.0,0.0,0.0,,,,MATUTINO,CONOCIDO,358,SAN_FRANCISCO,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,0.0,0.0,,100.0,4,4,8,3,2,5,8,3,11,2,6,8,3,1,4,4,3,7,24,19,43,2,2,0,0,0,0,0,1,0,2,14DPR2012S,6,100.0,100.0,SI,SI,NO,NO,66.7,33.3,,,I,83.3,,16.7,,I
1251,TEPATITLAN DE MORELOS,14DPR2013R,R,MATUTINO,MARGARITA_MAZA_DE_JUAREZ,MARCO_ANTONIO_DIAZ_HARO,PRIMARIA,31,2,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,FRIO,,,,,,,,,2.0,,,,,,MATUTINO,CONOCIDO,241,PRESA_DE_GOMEZ,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,0.0,0.0,,50.0,1,2,3,3,1,4,3,7,10,1,3,4,2,0,2,3,1,4,13,14,27,2,2,0,0,0,0,0,1,0,2,14DPR2013R,4,100.0,100.0,SI,SI,NO,NO,25.0,,75.0,,III,,25.0,25.0,50.0,IV
1252,TEPATITLAN DE MORELOS,14DPR2015P,R,MATUTINO,BENITO_JUAREZ,IVAN_LEONEL_VERGARA_RAMOS,PRIMARIA,28,1,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,MATUTINO,CONOCIDO,9,AGUA_NEGRA,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,6.06,0.0,,100.0,4,3,7,3,5,8,2,1,3,2,3,5,2,2,4,1,1,2,14,15,29,1,1,0,0,0,0,0,1,0,1,14DPR2015P,7,100.0,100.0,SI,SI,NO,NO,85.7,14.3,,,I,28.6,57.1,14.3,,II
1253,TEPATITLAN DE MORELOS,14DPR2018M,R,MATUTINO,ADOLFO_LOPEZ_MATEOS,CARLOS_MARTIN_AMPARO_MEDINA,PRIMARIA,57,3,6,3,3,,,,,,,,,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,FRIO,,,,,,,,,2.0,0.0,,,,,MATUTINO,CONOCIDO,202,OJO_DE_AGUA_DE_ACEVES,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,0.0,3.85,,87.5,4,7,11,3,6,9,4,4,8,6,3,9,5,0,5,8,6,14,30,26,56,2,2,0,0,0,0,0,1,0,2,14DPR2018M,7,100.0,100.0,SI,SI,NO,NO,71.4,28.6,,,I,71.4,14.3,14.3,,I
1254,TEPATITLAN DE MORELOS,14DPR2288F,R,VESPERTINO,VICENTE_GUERRERO,AIDA_SILVA_SARABIA,PRIMARIA,84,5,6,6,5,,,,,,,,,66400.0,,,,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,VESPERTINO,EL_POCHOTE_744,808,EL_POCHOTE,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,0.0,0.0,,100.0,4,7,11,9,13,22,5,9,14,5,9,14,12,11,23,3,5,8,38,54,92,6,6,1,0,0,0,0,1,0,7,14DPR2288F,16,62.5,75.0,SI,SI,NO,NO,60.0,30.0,10.0,,I,75.0,16.7,,8.3,I
1255,TEPATITLAN DE MORELOS,14DPR2298M,R,MATUTINO,BENITO_JUAREZ,JOSE_FORTUNATO_MONTERO_MEDINA,PRIMARIA,9,1,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,FRIO,,,,,,,,,2.0,,,,,,MATUTINO,CONOCIDO,103,LA_CRUZ,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,0.0,0.0,,100.0,1,2,3,2,0,2,2,0,2,2,0,2,0,1,1,1,0,1,8,3,11,1,1,0,0,0,0,0,1,0,1,14DPR2298M,1,100.0,100.0,SI,SI,NO,NO,100.0,,,,I,,100.0,,,II
1256,TEPATITLAN DE MORELOS,14DPR2336Z,R,VESPERTINO,NIAAOS_HEROES,EVERARDO_BANDA_SEDANO,PRIMARIA,31,2,6,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,VESPERTINO,CONOCIDO,789,LAS_CUATRO_MILPAS,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,2.38,2.44,,100.0,10,4,14,5,3,8,3,3,6,3,2,5,4,7,11,4,3,7,29,22,51,2,2,0,0,0,0,0,1,0,2,14DPR2336Z,6,83.3,83.3,SI,SI,NO,NO,20.0,40.0,40.0,,II,60.0,,20.0,20.0,I
1257,TEPATITLAN DE MORELOS,14DPR2363W,R,MATUTINO,BENITO_JUAREZ,JOSE_LUIS_JIMENEZ_CASTELAN,PRIMARIA,13,1,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,FRIO,,,,,,,,,2.0,,,,,,MATUTINO,CONOCIDO,51,EL_CACALOTE,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,0.0,0.0,,25.0,4,4,8,2,5,7,4,0,4,3,2,5,1,1,2,1,2,3,15,14,29,1,1,0,0,0,0,0,1,0,1,14DPR2363W,1,100.0,100.0,SI,SI,NO,NO,,,100.0,,III,,100.0,,,II
1258,TEPATITLAN DE MORELOS,14DPR2368R,R,VESPERTINO,IGNACIO_M_ALTAMIRANO,REMIGIO_PONCE_DIAZ,PRIMARIA,15,1,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,FRIO,,,,,,,,,,,,,,,VESPERTINO,CONOCIDO,365,EL_RAMBLAS,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,0.0,0.0,,100.0,2,2,4,2,2,4,1,3,4,1,1,2,2,0,2,1,2,3,9,10,19,1,1,0,0,0,0,0,1,0,1,14DPR2368R,2,100.0,100.0,SI,SI,NO,NO,100.0,,,,I,100.0,,,,I
1259,TEPATITLAN DE MORELOS,14DPR2821S,R,MATUTINO,AGUSTIN_YAAAEZ,MARIA_ANGELICA_BUENO_ZAMORA,PRIMARIA,29,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATUTINO,CONOCIDO,48,BUENAVISTA,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,6.67,0.0,,50.0,1,3,4,1,1,2,1,2,3,3,3,6,6,1,7,1,1,2,13,11,24,1,1,0,0,0,0,0,1,0,1,14DPR2821S,4,75.0,75.0,SI,SI,NO,NO,66.7,33.3,,,I,66.7,33.3,,,I
1260,TEPATITLAN DE MORELOS,14DPR3060I,R,MATUTINO,SOR_JUANA_INES_DE_LA_CRUZ,KARINA_OSUNA_ARREOLA,PRIMARIA,14,1,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,FRIO,,,,,,,,,,,,,,,MATUTINO,CONOCIDO,59,EL_CAPULIN,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,12.5,0.0,,33.33,0,0,0,1,1,2,1,1,2,2,1,3,2,1,3,2,1,3,8,5,13,1,1,0,0,0,0,0,1,0,1,14DPR3060I,1,100.0,100.0,SI,SI,NO,NO,,100.0,,,II,,100.0,,,II
1261,TEPATITLAN DE MORELOS,14DPR3076J,R,MATUTINO,CONCHITA_BECERRA_DE_CELIS,ISABEL_ARELLANO_ARVIZO,PRIMARIA,184,6,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,MATUTINO,DOMICILIO_CON,1,TEPATITLAN_DE_MORELOS,9237,POPOTES_DE_AARIBA,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,3.28,0.0,,100.0,13,12,25,17,13,30,14,18,32,17,23,40,13,12,25,22,16,38,96,94,190,6,6,1,0,0,0,1,0,1,9,14DPR3076J,29,86.2,82.8,SI,SI,NO,NO,72.0,20.0,8.0,,I,70.8,8.3,12.5,8.3,I
1262,TEPATITLAN DE MORELOS,14DPR3185Q,R,MATUTINO,CUITLAHUAC,MARIBEL_PEREZ_ROQUE,PRIMARIA,10,1,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,FRIO,,,,,,,,,2.0,,,,,,MATUTINO,CONOCIDO,324,EL_TERRERO,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,9.09,0.0,,50.0,1,1,2,0,2,2,1,0,1,0,0,0,1,3,4,1,0,1,4,6,10,1,1,0,0,0,0,0,1,0,1,14DPR3185Q,2,100.0,100.0,SI,SI,NO,NO,,100.0,,,II,,,50.0,50.0,III
1263,TEPATITLAN DE MORELOS,14DPR3260G,R,MATUTINO,GUSTAVO_DIAZ_ORDAZ,VERONICA_ESMERALDA_GUTIERREZ_SANCHEZ,PRIMARIA,41,2,6,2,2,,,,,,,500000.0,,,,,81949.24,,,,,,,,,,,,,,,,,,,,,416150.0,,,20.0,FRIO,,,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,MATUTINO,CONOCIDO,297,SANTA_BARBARA,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,2.17,8.89,,36.36,4,3,7,6,3,9,7,5,12,6,1,7,4,3,7,5,1,6,32,16,48,2,2,0,0,0,0,0,1,0,2,14DPR3260G,4,100.0,100.0,SI,SI,NO,NO,100.0,,,,I,100.0,,,,I
1264,TEPATITLAN DE MORELOS,14DPR3275I,R,MATUTINO,20_DE_NOVIEMBRE,MARIIA_CARRANZA_ESQUIVIAS,PRIMARIA,27,2,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,MATUTINO,CONOCIDO,468,LA_CIENEGA,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,0.0,0.0,,80.0,1,1,2,4,3,7,1,2,3,2,1,3,0,2,2,1,2,3,9,11,20,1,1,0,0,0,0,0,1,0,1,14DPR3275I,4,100.0,100.0,SI,SI,NO,NO,50.0,50.0,,,I,25.0,50.0,25.0,,II
1265,TEPATITLAN DE MORELOS,14DPR3476F,R,MATUTINO,JOSE_MA_MORELOS_Y_PAVON,RAYMUNDO_LOPEZ_RAMIREZ,PRIMARIA,43,2,6,3,2,,220623.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,FRIO,,,,,,,,,2.0,,,,,,MATUTINO,CONOCIDO,130,EL_GUAYABO_DE_ARRIBA,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,0.0,0.0,,85.71,1,2,3,1,4,5,3,1,4,2,5,7,5,4,9,1,5,6,13,21,34,2,2,0,0,0,0,0,1,0,2,14DPR3476F,6,100.0,100.0,SI,SI,NO,NO,33.3,33.3,33.3,,I,16.7,16.7,50.0,16.7,III
1266,TEPATITLAN DE MORELOS,14DPR3678B,R,VESPERTINO,GUADALUPE_VICTORIA,BERTHA_ROBLES_SIERRA,PRIMARIA,17,1,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,CALIENTE,,,,,,,,,,,,,,,VESPERTINO,CONOCIDO,695,SANTA_ANA,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,34.78,0.0,,0.0,1,3,4,3,3,6,0,1,1,2,2,4,1,1,2,1,1,2,8,11,19,1,1,0,0,0,0,0,1,0,1,14DPR3678B,4,100.0,100.0,SI,SI,NO,NO,75.0,,25.0,,I,50.0,,25.0,25.0,I
1267,TEPATITLAN DE MORELOS,14DPR3832E,R,MATUTINO,BENITO_JUAREZ,CLAUDIA_ELIZABETH_RUIZ_GARCIA,PRIMARIA,32,2,6,2,2,,172884.2,,,,,,,,39000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,,,MATUTINO,CONOCIDO,412,MILPILLAS_DE_ABAJO,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,9.68,0.0,,20.0,2,0,2,2,2,4,1,2,3,5,3,8,5,0,5,3,3,6,18,10,28,2,2,0,0,0,0,0,1,0,2,14DPR3832E,1,100.0,100.0,SI,SI,NO,NO,,100.0,,,II,,,100.0,,III
1268,TEPATITLAN DE MORELOS,14DTV0409M,R,MATUTINO,ADOLFO_RUIZ_CORTINES,VICTOR_MANUEL_CHAVARRIA_RODRIGUEZ,SECUNDARIA,60,3,3,3,3,,,,,,,,,,,,,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0.0,,,,,,,MATUTINO,CALLE_REAL_256,80,LOS_CERRITOS,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,TELESECUNDARIA,16.39,0.0,0.0,87.5,7,6,13,6,5,11,5,12,17,0,0,0,0,0,0,0,0,0,18,23,41,3,3,0,0,0,0,0,1,0,3,14DTV0409M,22,86.4,95.5,SI,SI,NO,NO,36.8,31.6,26.3,5.3,I,52.4,28.6,9.5,9.5,I
1269,TEPATITLAN DE MORELOS,14DTV0410B,R,MATUTINO,GUILLERMO_GONZALEZ_CAMARENA,FRANCISCO_VILLALVAZO_TORRES,SECUNDARIA,43,3,3,3,3,,,150000.0,,,,,,,,,,81.2,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,1.0,,,,,,MATUTINO,CONOCIDO,183,LA_MESA_DEL_GUITARRERO,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,TELESECUNDARIA,0.0,0.0,0.0,78.57,3,5,8,5,1,6,9,7,16,0,0,0,0,0,0,0,0,0,17,13,30,3,3,0,0,0,0,0,1,0,3,14DTV0410B,11,81.8,81.8,SI,SI,NO,NO,11.1,88.9,,,II,22.2,33.3,44.4,,III
1270,TEPATITLAN DE MORELOS,14DTV0550B,R,MATUTINO,FELIPE_ANGELES,MAURICIO_LOZANO_MARQUEZ,SECUNDARIA,30,3,3,3,3,,,,,,,,,,,,,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATUTINO,CONOCIDO,399,LOS_CHARCOS,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,TELESECUNDARIA,11.11,0.0,0.0,64.29,1,5,6,1,2,3,5,7,12,0,0,0,0,0,0,0,0,0,7,14,21,3,3,0,0,0,0,0,1,0,3,14DTV0550B,10,90.0,90.0,SI,SI,NO,NO,11.1,77.8,11.1,,II,66.7,33.3,,,I
1271,TEPATITLAN DE MORELOS,14DTV0563F,R,MATUTINO,BENITO_JUAREZ,JOSE_DE_JESUS_ORTEGA_BENITEZ,SECUNDARIA,155,7,7,7,7,,,250000.0,,,,,,50000.0,30500.0,,,81.2,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,2.0,0.0,0.0,,,,MATUTINO,MIGUEL_GOMEZ_LOZA_1980,1,TEPATITLAN_DE_MORELOS,9237,POPOTES_DE_AARIBA,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,TELESECUNDARIA,4.83,11.59,0.72,70.31,40,28,68,22,18,40,23,24,47,0,0,0,0,0,0,0,0,0,85,70,155,7,7,0,0,0,0,2,0,1,10,14DTV0563F,35,100.0,97.1,SI,SI,NO,NO,48.6,31.4,14.3,5.7,I,47.1,26.5,11.8,14.7,I
1272,TEPATITLAN DE MORELOS,14DTV0570P,R,MATUTINO,FRANCISCO_I_MADERO,MARCOS_HUGO_BALTAZAR_CAMACHO,SECUNDARIA,20,2,3,2,2,,,100000.0,,,,,,,,,,81.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,2.0,,,,,,MATUTINO,CONOCIDO,68,LA_CEBADILLA,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,TELESECUNDARIA,5.56,0.0,0.0,77.78,4,3,7,1,2,3,5,2,7,0,0,0,0,0,0,0,0,0,10,7,17,2,3,0,0,0,0,0,1,0,2,14DTV0570P,7,85.7,100.0,SI,SI,NO,NO,33.3,50.0,16.7,,II,71.4,14.3,,14.3,I
1273,TEPATITLAN DE MORELOS,14DTV0647N,R,MATUTINO,JOSE_ANGEL_CONCHELLO_DAVILA,MARIA_CRISTINA_MICHEL_PEREZ,SECUNDARIA,34,1,3,3,2,,,150000.0,,,,,,,,,,81.2,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,,,,,,MATUTINO,CONOCIDO,202,OJO_DE_AGUA_DE_ACEVES,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,TELESECUNDARIA,0.0,0.0,0.0,77.78,2,6,8,4,6,10,9,6,15,0,0,0,0,0,0,0,0,0,15,18,33,3,3,0,0,0,0,0,1,0,3,14DTV0647N,7,100.0,100.0,SI,SI,NO,NO,28.6,71.4,,,II,71.4,14.3,14.3,,I
1274,TEPATITLAN DE MORELOS,14DPR4130U,R,MATUTINO,MANUEL_VILLEGAS,RENE_FUENTES_DE_MARIA_MARTINEZ,PRIMARIA,237,6,6,6,6,,,,,,,,,,,,,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,MATUTINO,CIRCUITO_FLOR_DE_LUNA,1,TEPATITLAN_DE_MORELOS,9017,BUGAMBILIAS,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,GENERAL,1.28,0.86,,100.0,22,18,40,21,19,40,16,23,39,19,20,39,23,17,40,22,16,38,123,113,236,6,6,1,0,0,0,0,1,0,7,14DPR4130U,35,100.0,100.0,SI,SI,NO,NO,51.4,31.4,11.4,5.7,I,45.7,25.7,17.1,11.4,I
